"OTUID"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"	"Taxon"	"Confidence"
"fe119f8087ac2c3ec65a74b29d92c2a5"	0	0	0	0	9	0	12	0	25	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium"	0.721828328
"fe3932c155e9d06370740434d53dd491"	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999947994
"fe5f196fca47cf421dcaf2106ff627bc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.915148326
"fe84fcb1126e45b77237b6cab44283fa"	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.737464396
"fecf5a38dc9e203a485cfef20640d579"	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99994431
"ff4764132b8938ee8ba5cf5cd156be12"	10	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999929719
"ff651bd7b0bf6148e158f353fc40b47d"	9	0	0	0	0	0	0	0	12	0	0	0	13	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured"	0.82605389
"ff74de69263e439518e4316d6d97440d"	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	30	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.866065515
"ffa86e7079d7cb07f856b11c71beb5c2"	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.999527536
"ffb64c1000d6bddd49e4d839ef69059c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter"	0.897858736
"ffc36e27c82042664a16bcd4d380b286"	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella"	0.956551181
